trade_number,direction,entry_time_utc,exit_time_utc,entry_price_usdt,exit_price_usdt,size_qty,size_value_usdt,net_pnl_usdt,return_pct,favorable_excursion_usdt,favorable_excursion_pct,adverse_excursion_usdt,adverse_excursion_pct,cumulative_pnl_usdt,cumulative_pnl_pct,duration_bars,entry_signal,exit_signal
21,short,2025-09-13T03:00:00Z,2025-09-13T09:00:00Z,3.7169,3.7919,26.44,98.274836,-2.08,-2.12,0.19,0.19,-2.03,-2.07,-3.09,-3.09,12,Short,Short Exit
22,short,2025-09-13T14:00:00Z,2025-09-17T14:30:00Z,3.7894,3.5643,13.93,52.786342,3.08,5.84,4.61,8.72,-0.83,-1.58,-0.003,0.00,193,Short,Close entry(s) order Short
23,short,2025-09-18T14:00:00Z,2025-09-18T15:00:00Z,3.8728,3.945,27.72,107.354016,-2.11,-1.96,0,0.00,-2.06,-1.91,-2.11,-2.11,2,Short,Short Exit
24,short,2025-09-18T21:30:00Z,2025-09-22T22:00:00Z,3.9372,3.3644,30.12,118.588464,17.14,14.45,21.65,18.25,-0.12,-0.10,15.03,15.03,193,Short,Close entry(s) order Short
25,long,2025-09-24T04:30:00Z,2025-09-25T02:00:00Z,3.2837,3.306,23.54,77.298298,0.45,0.58,3.61,4.67,-0.04,-0.05,15.48,15.48,43,Long,Long Exit
26,long,2025-09-25T05:30:00Z,2025-09-25T11:30:00Z,3.2859,3.1805,21.89,71.928351,-2.38,-3.30,0.01,0.01,-2.34,-3.26,13.1,13.10,12,Long,Long Exit
27,long,2025-09-25T14:00:00Z,2025-09-29T14:30:00Z,3.1898,3.3007,16.22,51.738556,1.75,3.37,2.18,4.20,-2.07,-3.99,14.85,14.85,193,Long,Close entry(s) order Long
28,short,2025-10-02T09:30:00Z,2025-10-02T16:00:00Z,3.5656,3.5652,45.36,161.735616,-0.14,-0.09,3.84,2.37,-1.26,-0.78,14.7,14.70,13,Short,Short Exit
29,long,2025-10-04T13:00:00Z,2025-10-05T19:00:00Z,3.5313,3.5593,34.09,120.382017,0.83,0.69,5.35,4.44,-1.13,-0.94,15.54,15.54,60,Long,Long Exit
30,short,2025-10-06T16:30:00Z,2025-10-10T17:00:00Z,3.6416,3.3093,28.11,102.365376,9.24,9.03,10.24,10.00,-1.96,-1.91,24.78,24.78,193,Short,Close entry(s) order Short
31,short,2025-10-14T02:00:00Z,2025-10-15T08:00:00Z,2.935,2.8697,21.18,62.1633,1.32,2.12,6,9.65,-0.08,-0.13,26.1,26.10,60,Short,Short Exit
32,long,2025-10-16T01:30:00Z,2025-10-16T09:30:00Z,2.6797,2.6177,40.65,108.929805,-2.63,-2.41,1.45,1.33,-2.57,-2.36,23.47,23.47,16,Long,Long Exit
33,long,2025-10-17T04:30:00Z,2025-10-17T06:30:00Z,2.5202,2.4319,27.97,70.489994,-2.54,-3.60,0.43,0.61,-2.5,-3.55,20.93,20.93,4,Long,Long Exit
34,long,2025-10-17T12:00:00Z,2025-10-21T04:30:00Z,2.3904,2.4851,13.89,33.202656,1.28,3.86,3.98,11.98,-0.64,-1.92,22.21,22.21,177,Long,Long Exit
35,long,2025-10-21T06:30:00Z,2025-10-21T23:00:00Z,2.4903,2.5058,47.07,117.218421,0.61,0.52,9.06,7.73,-1.09,-0.93,22.83,22.83,33,Long,Long Exit
36,long,2025-10-22T07:00:00Z,2025-10-26T07:30:00Z,2.4142,2.5283,22.41,54.102222,2.5,4.62,3.32,6.13,-1.74,-3.21,25.33,25.33,193,Long,Close entry(s) order Long
37,short,2025-10-26T10:30:00Z,2025-10-26T11:30:00Z,2.5603,2.6041,57.24,146.551572,-2.65,-1.81,0.55,0.38,-2.58,-1.76,22.67,22.67,2,Short,Short Exit
38,short,2025-10-26T17:30:00Z,2025-10-26T22:00:00Z,2.6255,2.6723,52.6,138.1013,-2.6,-1.88,1.17,0.85,-2.53,-1.83,20.07,20.07,9,Short,Short Exit
39,short,2025-10-27T03:30:00Z,2025-10-27T17:00:00Z,2.6674,2.6642,37.81,100.854394,0.02,0.02,3.48,3.45,-1.94,-1.92,20.09,20.09,27,Short,Short Exit
40,long,2025-10-28T23:30:00Z,2025-10-29T18:30:00Z,2.5038,2.5038,35.59,89.110242,-0.09,-0.10,2.69,3.02,-0.99,-1.12,20,20.00,38,Long,Long Exit
41,long,2025-10-30T23:00:00Z,2025-11-02T13:00:00Z,2.2771,2.3284,30.69,69.884199,1.5,2.15,3.81,5.45,-0.38,-0.55,21.51,21.51,124,Long,Long Exit
42,long,2025-11-03T15:00:00Z,2025-11-03T15:30:00Z,2.1804,2.0763,42.45,92.55798,-4.51,-4.87,0.13,0.14,-5.09,-5.50,17,17.00,1,Long,Long Exit
43,short,2025-11-08T04:00:00Z,2025-11-12T04:30:00Z,2.1412,2.0176,22.52,48.219824,2.74,5.67,3.35,6.95,-2.02,-4.19,19.73,19.73,193,Short,Close entry(s) order Short
44,long,2025-11-13T02:00:00Z,2025-11-13T14:30:00Z,1.9808,1.9855,51.72,102.446976,0.14,0.14,3.3,3.21,-1.72,-1.67,19.87,19.87,25,Long,Long Exit
45,long,2025-11-14T03:30:00Z,2025-11-14T04:30:00Z,1.8495,1.8056,54.73,101.223135,-2.5,-2.47,0,0.00,-2.45,-2.42,17.37,17.37,2,Long,Long Exit
46,long,2025-11-16T22:30:00Z,2025-11-17T13:30:00Z,1.6633,1.6689,47.17,78.457861,0.19,0.24,3.28,4.17,-1.11,-1.41,17.56,17.56,30,Long,Long Exit
47,long,2025-11-18T01:00:00Z,2025-11-19T05:30:00Z,1.6176,1.6256,29.42,47.589792,0.19,0.39,2.36,4.96,-0.78,-1.64,17.75,17.75,57,Long,Long Exit
48,long,2025-11-19T21:30:00Z,2025-11-21T02:30:00Z,1.5772,1.4729,22.63,35.692036,-2.39,-6.71,1.86,5.22,-2.38,-6.66,15.35,15.35,58,Long,Long Exit
49,long,2025-11-21T05:30:00Z,2025-11-21T07:30:00Z,1.487,1.4318,41.86,62.24582,-2.37,-3.81,0.16,0.26,-2.34,-3.76,12.98,12.98,4,Long,Long Exit
50,long,2025-11-21T13:30:00Z,2025-11-25T14:00:00Z,1.3726,1.5051,22.39,30.732514,2.93,9.54,4.45,14.46,-1.41,-4.57,15.91,15.91,193,Long,Close entry(s) order Long
51,short,2025-11-28T16:30:00Z,2025-11-30T23:30:00Z,1.5475,1.4958,28.43,43.995425,1.43,3.24,1.78,4.04,-0.64,-1.45,17.34,17.34,110,Short,End Close
