trade_number,direction,entry_time_utc,exit_time_utc,entry_price_usdt,exit_price_usdt,size_qty,size_value_usdt,net_pnl_usdt,return_pct,favorable_excursion_usdt,favorable_excursion_pct,adverse_excursion_usdt,adverse_excursion_pct,cumulative_pnl_usdt,cumulative_pnl_pct,duration_bars,entry_signal,exit_signal
29,short,2025-09-12T02:00:00Z,2025-09-12T12:30:00Z,3.6587,3.6247,27.59,100.943533,0.84,0.83,2.04,2.02,-0.86,-0.85,0.08,0.08,21,Short,Short Exit
30,short,2025-09-13T03:00:00Z,2025-09-13T09:00:00Z,3.7169,3.7919,26.73,99.352737,-2.11,-2.12,0.19,0.19,-2.05,-2.07,-2.02,-2.02,12,Short,Short Exit
31,short,2025-09-13T14:00:00Z,2025-09-14T16:30:00Z,3.7894,3.6946,14.08,53.354752,1.28,2.40,2.11,3.95,-0.84,-1.58,-0.74,-0.74,53,Short,Short Exit
32,long,2025-09-15T19:30:00Z,2025-09-16T04:00:00Z,3.4819,3.493,34.19,119.046161,0.26,0.22,1.96,1.65,-0.34,-0.29,-0.48,-0.48,17,Long,Long Exit
33,short,2025-09-18T14:00:00Z,2025-09-18T15:00:00Z,3.8728,3.945,27.59,106.850552,-2.1,-1.96,0,0.00,-2.05,-1.91,-2.58,-2.58,2,Short,Short Exit
34,short,2025-09-18T21:30:00Z,2025-09-19T22:00:00Z,3.9372,3.6817,29.97,117.997884,7.54,6.39,9.11,7.72,-0.12,-0.10,4.96,4.96,49,Short,Short Exit
35,long,2025-09-22T04:00:00Z,2025-09-22T05:30:00Z,3.512,3.4205,22.95,80.6004,-2.18,-2.70,0.13,0.17,-2.14,-2.65,2.78,2.78,3,Long,Long Exit
36,long,2025-09-22T06:30:00Z,2025-09-25T11:30:00Z,3.3571,3.1509,9.98,33.503858,-2.09,-6.24,0.8,2.38,-2.07,-6.19,0.69,0.69,154,Long,Long Exit
37,long,2025-09-25T14:00:00Z,2025-09-29T14:30:00Z,3.1898,3.3007,14.44,46.060712,1.55,3.37,1.94,4.20,-1.84,-3.99,2.25,2.25,193,Long,Close entry(s) order Long
38,short,2025-10-02T09:30:00Z,2025-10-02T15:30:00Z,3.5656,3.5338,40.39,144.014584,1.14,0.79,3.42,2.37,-1.13,-0.78,3.39,3.39,12,Short,Short Exit
39,long,2025-10-04T13:00:00Z,2025-10-05T00:30:00Z,3.5313,3.6413,30.73,108.516849,3.27,3.01,4.79,4.41,-1.02,-0.94,6.66,6.66,23,Long,Long Exit
40,short,2025-10-05T09:30:00Z,2025-10-05T23:00:00Z,3.6512,3.5662,26.96,98.436352,2.19,2.23,3.49,3.54,-0.11,-0.11,8.85,8.85,27,Short,Short Exit
41,short,2025-10-06T16:30:00Z,2025-10-08T04:30:00Z,3.6416,3.4737,26.49,96.465984,4.35,4.51,5.74,5.94,-1.84,-1.91,13.21,13.21,72,Short,Short Exit
42,long,2025-10-09T13:00:00Z,2025-10-09T14:30:00Z,3.4198,3.3546,34.71,118.701258,-2.38,-2.00,0.33,0.27,-2.32,-1.96,10.83,10.83,3,Long,Long Exit
43,long,2025-10-09T18:00:00Z,2025-10-10T15:30:00Z,3.3912,3.2797,19.86,67.349232,-2.28,-3.38,1.69,2.51,-2.25,-3.34,8.54,8.54,43,Long,Long Exit
44,short,2025-10-14T02:00:00Z,2025-10-14T09:30:00Z,2.935,2.7548,18.43,54.09205,3.27,6.04,4.86,8.99,-0.07,-0.13,11.81,11.81,15,Short,Short Exit
45,long,2025-10-16T01:30:00Z,2025-10-16T09:30:00Z,2.6797,2.6177,36.04,96.576388,-2.33,-2.41,1.28,1.33,-2.28,-2.36,9.48,9.48,16,Long,Long Exit
46,long,2025-10-17T04:30:00Z,2025-10-17T06:30:00Z,2.5202,2.4319,24.8,62.50096,-2.25,-3.60,0.38,0.61,-2.22,-3.55,7.23,7.23,4,Long,Long Exit
47,long,2025-10-17T12:00:00Z,2025-10-19T12:00:00Z,2.3904,2.5906,12.31,29.425824,2.43,8.27,3.14,10.66,-0.57,-1.92,9.67,9.67,96,Long,Long Exit
48,short,2025-10-19T20:00:00Z,2025-10-20T02:30:00Z,2.6042,2.5685,38.09,99.193978,1.26,1.27,3.19,3.21,-0.56,-0.56,10.93,10.93,13,Short,Short Exit
49,short,2025-10-20T09:30:00Z,2025-10-20T19:30:00Z,2.6276,2.5936,30.74,80.772424,0.96,1.19,2.49,3.08,-0.46,-0.57,11.89,11.89,20,Short,Short Exit
50,long,2025-10-21T06:30:00Z,2025-10-21T16:30:00Z,2.4903,2.6286,43.1,107.33193,5.85,5.45,8.3,7.73,-1,-0.93,17.74,17.74,20,Long,Long Exit
51,long,2025-10-22T07:00:00Z,2025-10-24T13:00:00Z,2.4142,2.4925,21.48,51.857016,1.63,3.14,2.58,4.96,-1.66,-3.21,19.37,19.37,108,Long,Long Exit
52,short,2025-10-24T14:00:00Z,2025-10-26T09:00:00Z,2.4974,2.5698,33.02,82.464148,-2.47,-3.00,1.82,2.21,-2.43,-2.95,16.9,16.90,86,Short,Short Exit
53,short,2025-10-26T10:30:00Z,2025-10-26T11:30:00Z,2.5603,2.6041,53.39,136.694417,-2.48,-1.81,0.51,0.38,-2.41,-1.76,14.42,14.42,2,Short,Short Exit
54,short,2025-10-26T17:30:00Z,2025-10-26T22:00:00Z,2.6255,2.6723,49.06,128.80703,-2.43,-1.88,1.09,0.85,-2.36,-1.83,12,12.00,9,Short,Short Exit
55,short,2025-10-27T03:30:00Z,2025-10-27T14:00:00Z,2.6674,2.6135,35.27,94.079198,1.81,1.92,3.24,3.45,-1.81,-1.92,13.8,13.80,21,Short,Short Exit
56,long,2025-10-28T23:30:00Z,2025-10-29T18:30:00Z,2.5038,2.5306,33.73,84.453174,0.82,0.97,2.55,3.02,-0.94,-1.12,14.62,14.62,38,Long,Long Exit
57,long,2025-10-30T23:00:00Z,2025-10-31T16:00:00Z,2.2771,2.3516,29.32,66.764572,2.12,3.17,3.56,5.33,-0.36,-0.55,16.74,16.74,34,Long,Long Exit
58,long,2025-11-03T15:00:00Z,2025-11-03T15:30:00Z,2.1804,2.0763,40.79,88.938516,-4.33,-4.87,0.12,0.14,-4.89,-5.50,12.41,12.41,1,Long,Long Exit
59,short,2025-11-08T04:00:00Z,2025-11-12T04:30:00Z,2.1412,2.0176,21.64,46.335568,2.63,5.67,3.22,6.95,-1.94,-4.19,15.04,15.04,193,Short,Close entry(s) order Short
60,long,2025-11-13T02:00:00Z,2025-11-13T13:30:00Z,1.9808,2.0065,49.69,98.425952,1.18,1.20,3.17,3.21,-1.65,-1.67,16.21,16.21,23,Long,Long Exit
61,long,2025-11-14T03:30:00Z,2025-11-14T04:30:00Z,1.8495,1.8056,53.06,98.13447,-2.43,-2.47,0,0.00,-2.38,-2.42,13.79,13.79,2,Long,Long Exit
62,long,2025-11-16T22:30:00Z,2025-11-17T13:00:00Z,1.6633,1.7029,45.73,76.062709,1.73,2.28,3.18,4.17,-1.08,-1.41,15.52,15.52,29,Long,Long Exit
63,long,2025-11-18T01:00:00Z,2025-11-19T00:00:00Z,1.6176,1.6604,28.91,46.764816,1.19,2.54,2.32,4.96,-0.77,-1.64,16.71,16.71,46,Long,Long Exit
64,long,2025-11-19T21:30:00Z,2025-11-21T02:30:00Z,1.5772,1.4729,22.43,35.376596,-2.37,-6.71,1.85,5.22,-2.36,-6.66,14.34,14.34,58,Long,Long Exit
65,long,2025-11-21T05:30:00Z,2025-11-21T07:30:00Z,1.487,1.4318,41.49,61.69563,-2.35,-3.81,0.16,0.26,-2.32,-3.76,11.99,11.99,4,Long,Long Exit
66,long,2025-11-21T13:30:00Z,2025-11-24T19:30:00Z,1.3726,1.5215,22.19,30.457994,3.27,10.74,4.28,14.04,-1.39,-4.57,15.26,15.26,156,Long,Long Exit
67,short,2025-11-25T04:30:00Z,2025-11-25T10:30:00Z,1.5427,1.5346,59.92,92.438584,0.39,0.43,2.8,3.03,-1.8,-1.94,15.65,15.65,12,Short,Short Exit
68,short,2025-11-28T16:30:00Z,2025-11-30T23:30:00Z,1.5475,1.4958,28.36,43.8871,1.42,3.24,1.77,4.04,-0.64,-1.45,17.07,17.07,110,Short,End Close
